split,episode,t,DAM,BM,ref,side,q,delta,limit,cleared,reward
train,25,83,153.86000061035156,199.00999450683594,144.0,0,1.0,-20.0,124.0,1,-0.45149993896484375
train,25,84,177.0,267.5,175.0,1,1.0,15.0,190.0,1,0.905
train,25,85,177.0,267.5,175.0,0,1.0,45.0,220.0,0,0.0
train,25,86,186.3000030517578,204.27000427246094,186.10000610351562,0,1.0,5.0,191.10000610351562,0,0.0
train,25,87,217.6199951171875,289.4100036621094,174.6999969482422,0,1.0,15.0,189.6999969482422,1,-0.7179000854492188
train,25,88,217.6199951171875,289.4100036621094,174.6999969482422,1,1.0,30.0,204.6999969482422,0,0.0
train,25,89,203.0,215.72000122070312,166.17999267578125,0,1.0,40.0,206.17999267578125,0,0.0
train,25,90,207.60000610351562,202.58999633789062,145.0,1,1.0,-5.0,140.0,0,0.0
train,25,91,207.60000610351562,202.58999633789062,145.0,0,1.0,-35.0,110.0,1,0.05010009765625
train,25,92,213.10000610351562,136.77999877929688,130.55999755859375,0,1.0,20.0,150.55999755859375,1,0.7632000732421875
train,25,93,213.10000610351562,136.77999877929688,130.55999755859375,1,1.0,-50.0,80.55999755859375,0,0.0
train,25,94,185.0,140.5,122.75,0,1.0,45.0,167.75,1,0.445
train,25,95,185.0,140.5,122.75,1,1.0,0.0,122.75,0,0.0
train,26,0,48.720001220703125,35.81999969482422,48.630001068115234,0,1.0,25.0,73.63000106811523,0,0.0
train,26,1,49.20000076293945,27.600000381469727,55.810001373291016,0,1.0,-30.0,25.810001373291016,1,0.21600000381469728
train,26,2,49.20000076293945,27.600000381469727,55.810001373291016,1,1.0,-15.0,40.810001373291016,0,0.0
train,26,3,48.529998779296875,26.610000610351562,55.810001373291016,0,1.0,-35.0,20.810001373291016,1,0.21919998168945312
train,26,4,48.529998779296875,26.610000610351562,55.810001373291016,1,1.0,-10.0,45.810001373291016,0,0.0
train,26,5,42.349998474121094,17.540000915527344,56.86000061035156,1,1.0,30.0,86.86000061035156,1,-0.2480999755859375
train,26,6,42.349998474121094,17.540000915527344,56.86000061035156,0,1.0,15.0,71.86000061035156,0,0.0
train,26,7,40.0,-132.97999572753906,54.41999816894531,0,1.0,0.0,54.41999816894531,0,0.0
train,26,8,40.0,-132.97999572753906,54.41999816894531,1,1.0,-50.0,4.4199981689453125,0,0.0
train,26,9,38.13999938964844,-107.38999938964844,47.900001525878906,0,1.0,30.0,77.9000015258789,0,0.0
train,26,10,38.13999938964844,-107.38999938964844,47.900001525878906,1,1.0,-5.0,42.900001525878906,1,-1.4552999877929689
train,26,11,40.22999954223633,-65.5199966430664,46.70000076293945,0,1.0,-40.0,6.700000762939453,1,1.0574999618530274
train,26,12,40.22999954223633,-65.5199966430664,46.70000076293945,1,1.0,-20.0,26.700000762939453,0,0.0
train,26,13,48.20000076293945,-103.45999908447266,46.720001220703125,1,1.0,25.0,71.72000122070312,1,-1.5165999984741212
train,26,14,48.20000076293945,-103.45999908447266,46.720001220703125,0,1.0,-25.0,21.720001220703125,1,1.5165999984741212
train,26,15,48.130001068115234,-84.61000061035156,47.900001525878906,1,1.0,-10.0,37.900001525878906,0,0.0
train,26,16,48.130001068115234,-84.61000061035156,47.900001525878906,0,1.0,15.0,62.900001525878906,0,0.0
train,26,17,56.099998474121094,16.610000610351562,47.0,1,1.0,-30.0,17.0,0,0.0
train,26,18,56.099998474121094,16.610000610351562,47.0,0,1.0,50.0,97.0,0,0.0
train,26,19,60.5,27.149999618530273,50.43000030517578,0,1.0,25.0,75.43000030517578,0,0.0
train,26,20,60.5,27.149999618530273,50.43000030517578,1,1.0,10.0,60.43000030517578,0,0.0
train,26,21,59.13999938964844,14.350000381469727,57.880001068115234,0,1.0,-40.0,17.880001068115234,1,0.4478999900817871
train,26,22,59.13999938964844,14.350000381469727,57.880001068115234,1,1.0,40.0,97.88000106811523,1,-0.4478999900817871
train,26,23,55.060001373291016,18.1299991607666,58.75,0,1.0,-10.0,48.75,1,0.36930002212524415
train,26,24,55.060001373291016,18.1299991607666,58.75,1,1.0,30.0,88.75,1,-0.36930002212524415
train,26,25,52.150001525878906,27.239999771118164,60.13999938964844,0,1.0,-35.0,25.139999389648438,1,0.24910001754760744
train,26,26,52.150001525878906,27.239999771118164,60.13999938964844,1,1.0,25.0,85.13999938964844,1,-0.24910001754760744
train,26,27,52.11000061035156,68.4800033569336,65.23999786376953,0,1.0,-15.0,50.23999786376953,1,-0.16370002746582032
train,26,28,52.11000061035156,68.4800033569336,65.23999786376953,1,1.0,25.0,90.23999786376953,1,0.16370002746582032
train,26,29,52.11000061035156,76.0,65.61000061035156,1,1.0,-20.0,45.61000061035156,0,0.0
train,26,30,52.11000061035156,76.0,65.61000061035156,0,1.0,25.0,90.61000061035156,0,0.0
train,26,31,53.04999923706055,76.0,60.13999938964844,1,1.0,30.0,90.13999938964844,1,0.22950000762939454
train,26,32,53.04999923706055,76.0,60.13999938964844,0,1.0,-45.0,15.139999389648438,1,-0.22950000762939454
train,26,33,56.7599983215332,76.0,65.61000061035156,0,1.0,-45.0,20.610000610351562,1,-0.19240001678466798
train,26,34,56.7599983215332,76.0,65.61000061035156,1,1.0,-50.0,15.610000610351562,0,0.0
train,26,35,66.12000274658203,102.8499984741211,92.18000030517578,0,1.0,5.0,97.18000030517578,0,0.0
train,26,36,66.12000274658203,102.8499984741211,92.18000030517578,1,1.0,45.0,137.18000030517578,1,0.3672999572753906
train,26,37,74.41000366210938,81.08999633789062,119.01000213623047,0,1.0,50.0,169.01000213623047,0,0.0
train,26,38,74.41000366210938,81.08999633789062,119.01000213623047,1,1.0,-5.0,114.01000213623047,1,0.0667999267578125
train,26,39,67.69999694824219,121.38999938964844,100.0,0,1.0,-15.0,85.0,0,0.0
train,26,40,67.69999694824219,121.38999938964844,100.0,1,1.0,10.0,110.0,1,0.5369000244140625
train,26,41,60.95000076293945,41.470001220703125,70.37000274658203,1,1.0,25.0,95.37000274658203,1,-0.1947999954223633
train,26,42,60.95000076293945,41.470001220703125,70.37000274658203,0,1.0,45.0,115.37000274658203,0,0.0
train,26,43,59.099998474121094,71.02999877929688,64.58999633789062,0,1.0,35.0,99.58999633789062,0,0.0
train,26,44,59.099998474121094,71.02999877929688,64.58999633789062,1,1.0,-15.0,49.589996337890625,0,0.0
train,26,45,52.11000061035156,41.66999816894531,53.97999954223633,1,1.0,-20.0,33.97999954223633,0,0.0
train,26,46,52.11000061035156,41.66999816894531,53.97999954223633,0,1.0,-5.0,48.97999954223633,1,0.1044000244140625
train,26,47,46.0,40.439998626708984,48.720001220703125,0,1.0,-30.0,18.720001220703125,1,0.05560001373291016
train,26,48,46.0,40.439998626708984,48.720001220703125,1,1.0,0.0,48.720001220703125,1,-0.05560001373291016
train,26,49,48.91999816894531,32.0,49.20000076293945,0,1.0,-40.0,9.200000762939453,1,0.16919998168945313
train,26,50,48.91999816894531,32.0,49.20000076293945,1,1.0,5.0,54.20000076293945,1,-0.16919998168945313
train,26,51,45.45000076293945,34.91999816894531,48.529998779296875,0,1.0,-30.0,18.529998779296875,1,0.10530002593994141
train,26,52,45.45000076293945,34.91999816894531,48.529998779296875,1,1.0,-20.0,28.529998779296875,0,0.0
train,26,53,45.560001373291016,33.959999084472656,42.349998474121094,1,1.0,-15.0,27.349998474121094,0,0.0
train,26,54,45.560001373291016,33.959999084472656,42.349998474121094,0,1.0,-25.0,17.349998474121094,1,0.11600002288818359
train,26,55,42.099998474121094,41.84000015258789,40.0,0,1.0,-30.0,10.0,1,0.0025999832153320314
train,26,56,42.099998474121094,41.84000015258789,40.0,1,1.0,-10.0,30.0,0,0.0
train,26,57,39.880001068115234,37.86000061035156,38.13999938964844,0,1.0,-50.0,-11.860000610351562,1,0.02020000457763672
train,26,58,39.880001068115234,37.86000061035156,38.13999938964844,1,1.0,50.0,88.13999938964844,1,-0.02020000457763672
train,26,59,40.90999984741211,32.06999969482422,40.22999954223633,0,1.0,50.0,90.22999954223633,0,0.0
train,26,60,40.90999984741211,32.06999969482422,40.22999954223633,1,1.0,-35.0,5.229999542236328,0,0.0
train,26,61,47.08000183105469,31.799999237060547,48.20000076293945,1,1.0,45.0,93.20000076293945,1,-0.1528000259399414
train,26,62,47.08000183105469,31.799999237060547,48.20000076293945,0,1.0,-10.0,38.20000076293945,1,0.1528000259399414
train,26,63,51.7599983215332,34.7400016784668,48.130001068115234,0,1.0,20.0,68.13000106811523,0,0.0
train,26,64,51.7599983215332,34.7400016784668,48.130001068115234,1,1.0,40.0,88.13000106811523,1,-0.17019996643066407
train,26,65,56.720001220703125,57.70000076293945,56.099998474121094,0,1.0,0.0,56.099998474121094,1,-0.009799995422363282
train,26,66,56.720001220703125,57.70000076293945,56.099998474121094,1,1.0,40.0,96.0999984741211,1,0.009799995422363282
train,26,67,64.52999877929688,112.83999633789062,60.5,0,1.0,-45.0,15.5,1,-0.48309997558593754
train,26,68,64.52999877929688,112.83999633789062,60.5,1,1.0,5.0,65.5,1,0.48309997558593754
train,26,69,69.0,126.51000213623047,59.13999938964844,1,1.0,-20.0,39.13999938964844,0,0.0
train,26,70,69.0,126.51000213623047,59.13999938964844,0,1.0,-20.0,39.13999938964844,1,-0.5751000213623046
train,26,71,65.33000183105469,94.05000305175781,55.060001373291016,0,1.0,-35.0,20.060001373291016,1,-0.28720001220703123
train,26,72,65.33000183105469,94.05000305175781,55.060001373291016,1,1.0,30.0,85.06000137329102,1,0.28720001220703123
train,26,73,64.01000213623047,57.72999954223633,52.150001525878906,0,1.0,-15.0,37.150001525878906,1,0.06280002593994141
train,26,74,64.01000213623047,57.72999954223633,52.150001525878906,1,1.0,50.0,102.1500015258789,1,-0.06280002593994141
train,26,75,63.099998474121094,40.33000183105469,52.11000061035156,1,1.0,-10.0,42.11000061035156,0,0.0
train,26,76,63.099998474121094,40.33000183105469,52.11000061035156,0,1.0,20.0,72.11000061035156,0,0.0
train,26,77,61.5,47.31999969482422,52.11000061035156,1,1.0,-5.0,47.11000061035156,0,0.0
train,26,78,61.5,47.31999969482422,52.11000061035156,0,1.0,-5.0,47.11000061035156,1,0.14180000305175783
train,26,79,60.90999984741211,40.349998474121094,53.04999923706055,0,1.0,40.0,93.04999923706055,0,0.0
train,26,80,60.90999984741211,40.349998474121094,53.04999923706055,1,1.0,-10.0,43.04999923706055,0,0.0
train,26,81,65.05999755859375,42.25,56.7599983215332,1,1.0,15.0,71.7599983215332,1,-0.2280999755859375
train,26,82,65.05999755859375,42.25,56.7599983215332,0,1.0,10.0,66.7599983215332,0,0.0
train,26,83,85.69000244140625,26.59000015258789,66.12000274658203,0,1.0,-40.0,26.12000274658203,1,0.5910000228881837
train,26,84,85.69000244140625,26.59000015258789,66.12000274658203,1,1.0,-40.0,26.12000274658203,0,0.0
train,26,85,139.0,32.58000183105469,74.41000366210938,0,1.0,-25.0,49.410003662109375,1,1.0641999816894532
train,26,86,139.0,32.58000183105469,74.41000366210938,1,1.0,-35.0,39.410003662109375,0,0.0
train,26,87,78.08000183105469,35.040000915527344,67.69999694824219,0,1.0,-35.0,32.69999694824219,1,0.43040000915527343
train,26,88,78.08000183105469,35.040000915527344,67.69999694824219,1,1.0,-40.0,27.699996948242188,0,0.0
train,26,89,60.880001068115234,60.779998779296875,60.95000076293945,0,1.0,-45.0,15.950000762939453,1,0.0010000228881835937
train,26,90,60.880001068115234,60.779998779296875,60.95000076293945,1,1.0,-50.0,10.950000762939453,0,0.0
train,26,91,56.81999969482422,56.83000183105469,59.099998474121094,0,1.0,-40.0,19.099998474121094,1,-0.0001000213623046875
train,26,92,56.81999969482422,56.83000183105469,59.099998474121094,1,1.0,25.0,84.0999984741211,1,0.0001000213623046875
train,26,93,51.040000915527344,51.15999984741211,52.11000061035156,0,1.0,-5.0,47.11000061035156,1,-0.0011999893188476562
train,26,94,51.040000915527344,51.15999984741211,52.11000061035156,1,1.0,10.0,62.11000061035156,1,0.0011999893188476562
train,26,95,48.58000183105469,48.31999969482422,46.0,0,1.0,-45.0,1.0,1,0.0026000213623046877
train,27,0,44.2400016784668,32.470001220703125,42.981998443603516,0,1.0,25.0,67.98199844360352,0,0.0
train,27,1,44.2400016784668,32.470001220703125,42.981998443603516,1,1.0,-45.0,-2.0180015563964844,0,0.0
train,27,2,48.7599983215332,28.010000228881836,33.52000045776367,0,1.0,35.0,68.52000045776367,0,0.0
train,27,3,48.7599983215332,28.010000228881836,33.52000045776367,1,1.0,50.0,83.52000045776367,1,-0.20749998092651367
train,27,4,37.11000061035156,26.530000686645508,35.130001068115234,0,1.0,-25.0,10.130001068115234,1,0.10579999923706054
train,27,5,37.11000061035156,26.530000686645508,35.130001068115234,1,1.0,40.0,75.13000106811523,1,-0.10579999923706054
train,27,6,36.77000045776367,26.209999084472656,33.52000045776367,1,1.0,35.0,68.52000045776367,1,-0.10560001373291016
train,27,7,36.77000045776367,26.209999084472656,33.52000045776367,0,1.0,45.0,78.52000045776367,0,0.0
train,27,8,36.31999969482422,29.3700008392334,33.52000045776367,0,1.0,-5.0,28.520000457763672,1,0.06949998855590821
train,27,9,36.31999969482422,29.3700008392334,33.52000045776367,1,1.0,-20.0,13.520000457763672,0,0.0
train,27,10,35.97999954223633,27.3799991607666,33.52000045776367,0,1.0,0.0,33.52000045776367,1,0.08600000381469727
train,27,11,35.97999954223633,27.3799991607666,33.52000045776367,1,1.0,40.0,73.52000045776367,1,-0.08600000381469727
train,27,12,37.689998626708984,30.790000915527344,33.52000045776367,1,1.0,40.0,73.52000045776367,1,-0.06899997711181641
train,27,13,37.689998626708984,30.790000915527344,33.52000045776367,0,1.0,-5.0,28.520000457763672,1,0.06899997711181641
train,27,14,42.810001373291016,32.04999923706055,33.52000045776367,1,1.0,0.0,33.52000045776367,0,0.0
train,27,15,42.810001373291016,32.04999923706055,33.52000045776367,0,1.0,30.0,63.52000045776367,0,0.0
train,27,16,42.540000915527344,29.790000915527344,40.0,0,1.0,5.0,45.0,0,0.0
train,27,17,42.540000915527344,29.790000915527344,40.0,1,1.0,45.0,85.0,1,-0.1275
train,27,18,62.619998931884766,40.540000915527344,53.88999938964844,1,1.0,-30.0,23.889999389648438,0,0.0
train,27,19,62.619998931884766,40.540000915527344,53.88999938964844,0,1.0,0.0,53.88999938964844,1,0.22079998016357422
train,27,20,65.2300033569336,24.829999923706055,57.45000076293945,0,1.0,50.0,107.45000076293945,0,0.0
train,27,21,65.2300033569336,24.829999923706055,57.45000076293945,1,1.0,45.0,102.45000076293945,1,-0.4040000343322754
train,27,22,57.9900016784668,27.350000381469727,49.47999954223633,0,1.0,-25.0,24.479999542236328,1,0.3064000129699707
train,27,23,57.9900016784668,27.350000381469727,49.47999954223633,1,1.0,50.0,99.47999954223633,1,-0.3064000129699707
train,27,24,47.5099983215332,30.389999389648438,43.04999923706055,0,1.0,5.0,48.04999923706055,0,0.0
train,27,25,47.5099983215332,30.389999389648438,43.04999923706055,1,1.0,40.0,83.04999923706055,1,-0.17119998931884767
train,27,26,45.099998474121094,28.649999618530273,40.18000030517578,0,1.0,-20.0,20.18000030517578,1,0.1644999885559082
train,27,27,45.099998474121094,28.649999618530273,40.18000030517578,1,1.0,-15.0,25.18000030517578,0,0.0
train,27,28,43.22999954223633,27.1200008392334,40.18000030517578,0,1.0,-30.0,10.180000305175781,1,0.1610999870300293
train,27,29,43.22999954223633,27.1200008392334,40.18000030517578,1,1.0,0.0,40.18000030517578,0,0.0
train,27,30,42.040000915527344,29.719999313354492,39.56999969482422,1,1.0,-5.0,34.56999969482422,0,0.0
train,27,31,42.040000915527344,29.719999313354492,39.56999969482422,0,1.0,50.0,89.56999969482422,0,0.0
train,27,32,41.380001068115234,37.540000915527344,39.56999969482422,1,1.0,-40.0,-0.43000030517578125,0,0.0
train,27,33,41.380001068115234,37.540000915527344,39.56999969482422,0,1.0,15.0,54.56999969482422,0,0.0
train,27,34,39.61000061035156,44.04999923706055,39.56999969482422,0,1.0,20.0,59.56999969482422,0,0.0
train,27,35,39.61000061035156,44.04999923706055,39.56999969482422,1,1.0,-30.0,9.569999694824219,0,0.0
train,27,36,45.439998626708984,43.279998779296875,42.470001220703125,0,1.0,-10.0,32.470001220703125,1,0.021599998474121095
train,27,37,45.439998626708984,43.279998779296875,42.470001220703125,1,1.0,-40.0,2.470001220703125,0,0.0
train,27,38,51.599998474121094,32.61000061035156,51.0,0,1.0,50.0,101.0,0,0.0
train,27,39,51.599998474121094,32.61000061035156,51.0,1,1.0,-10.0,41.0,0,0.0
train,27,40,57.9900016784668,29.389999389648438,61.34000015258789,0,1.0,-40.0,21.34000015258789,1,0.2860000228881836
train,27,41,57.9900016784668,29.389999389648438,61.34000015258789,1,1.0,10.0,71.34000015258789,1,-0.2860000228881836
train,27,42,56.040000915527344,38.119998931884766,60.72999954223633,0,1.0,-50.0,10.729999542236328,1,0.17920001983642578
train,27,43,56.040000915527344,38.119998931884766,60.72999954223633,1,1.0,-45.0,15.729999542236328,0,0.0
train,27,44,54.25,27.59000015258789,60.0,0,1.0,-15.0,45.0,1,0.2665999984741211
train,27,45,54.25,27.59000015258789,60.0,1,1.0,15.0,75.0,1,-0.2665999984741211
train,27,46,48.849998474121094,35.790000915527344,50.380001068115234,0,1.0,-40.0,10.380001068115234,1,0.1305999755859375
train,27,47,48.849998474121094,35.790000915527344,50.380001068115234,1,1.0,40.0,90.38000106811523,1,-0.1305999755859375
train,27,48,44.209999084472656,27.43000030517578,44.2400016784668,0,1.0,30.0,74.2400016784668,0,0.0
train,27,49,44.209999084472656,27.43000030517578,44.2400016784668,1,1.0,-35.0,9.240001678466797,0,0.0
train,27,50,46.41999816894531,29.459999084472656,48.7599983215332,0,1.0,50.0,98.7599983215332,0,0.0
train,27,51,46.41999816894531,29.459999084472656,48.7599983215332,1,1.0,-10.0,38.7599983215332,0,0.0
train,27,52,40.220001220703125,26.420000076293945,37.11000061035156,0,1.0,5.0,42.11000061035156,0,0.0
train,27,53,40.220001220703125,26.420000076293945,37.11000061035156,1,1.0,5.0,42.11000061035156,1,-0.1380000114440918
train,27,54,37.310001373291016,33.540000915527344,36.77000045776367,0,1.0,0.0,36.77000045776367,1,0.03770000457763672
train,27,55,37.310001373291016,33.540000915527344,36.77000045776367,1,1.0,-10.0,26.770000457763672,0,0.0
train,27,56,35.13999938964844,27.90999984741211,36.31999969482422,1,1.0,40.0,76.31999969482422,1,-0.07229999542236329
train,27,57,35.13999938964844,27.90999984741211,36.31999969482422,0,1.0,-10.0,26.31999969482422,1,0.07229999542236329
train,27,58,34.220001220703125,27.969999313354492,35.97999954223633,0,1.0,-15.0,20.979999542236328,1,0.06250001907348633
train,27,59,34.220001220703125,27.969999313354492,35.97999954223633,1,1.0,0.0,35.97999954223633,1,-0.06250001907348633
train,27,60,35.9900016784668,27.15999984741211,37.689998626708984,1,1.0,30.0,67.68999862670898,1,-0.08830001831054687
train,27,61,35.9900016784668,27.15999984741211,37.689998626708984,0,1.0,0.0,37.689998626708984,0,0.0
train,27,62,40.2599983215332,29.170000076293945,42.810001373291016,0,1.0,-35.0,7.810001373291016,1,0.11089998245239258
train,27,63,40.2599983215332,29.170000076293945,42.810001373291016,1,1.0,25.0,67.81000137329102,1,-0.11089998245239258
train,27,64,41.0,30.770000457763672,42.540000915527344,0,1.0,-10.0,32.540000915527344,1,0.10229999542236329
train,27,65,41.0,30.770000457763672,42.540000915527344,1,1.0,40.0,82.54000091552734,1,-0.10229999542236329
train,27,66,59.900001525878906,29.049999237060547,62.619998931884766,0,1.0,-35.0,27.619998931884766,1,0.3085000228881836
train,27,67,59.900001525878906,29.049999237060547,62.619998931884766,1,1.0,45.0,107.61999893188477,1,-0.3085000228881836
train,27,68,62.40999984741211,31.559999465942383,65.2300033569336,1,1.0,-40.0,25.230003356933594,0,0.0
train,27,69,62.40999984741211,31.559999465942383,65.2300033569336,0,1.0,25.0,90.2300033569336,0,0.0
train,27,70,63.72999954223633,31.549999237060547,57.9900016784668,0,1.0,-50.0,7.990001678466797,1,0.3218000030517578
train,27,71,63.72999954223633,31.549999237060547,57.9900016784668,1,1.0,-20.0,37.9900016784668,0,0.0
train,27,72,60.0099983215332,33.90999984741211,47.5099983215332,0,1.0,-50.0,-2.490001678466797,1,0.26099998474121094
train,27,73,60.0099983215332,33.90999984741211,47.5099983215332,1,1.0,5.0,52.5099983215332,0,0.0
train,27,74,58.689998626708984,30.889999389648438,45.099998474121094,1,1.0,0.0,45.099998474121094,0,0.0
train,27,75,58.689998626708984,30.889999389648438,45.099998474121094,0,1.0,-50.0,-4.900001525878906,1,0.27799999237060546
train,27,76,55.209999084472656,30.049999237060547,43.22999954223633,1,1.0,25.0,68.22999954223633,1,-0.2515999984741211
train,27,77,55.209999084472656,30.049999237060547,43.22999954223633,0,1.0,10.0,53.22999954223633,1,0.2515999984741211
train,27,78,46.41999816894531,37.5,42.040000915527344,0,1.0,45.0,87.04000091552734,0,0.0
train,27,79,46.41999816894531,37.5,42.040000915527344,1,1.0,35.0,77.04000091552734,1,-0.08919998168945313
train,27,80,43.09000015258789,30.1299991607666,41.380001068115234,1,1.0,-20.0,21.380001068115234,0,0.0
train,27,81,43.09000015258789,30.1299991607666,41.380001068115234,0,1.0,-5.0,36.380001068115234,1,0.12960000991821288
train,27,82,45.70000076293945,26.780000686645508,39.61000061035156,1,1.0,-45.0,-5.3899993896484375,0,0.0
train,27,83,45.70000076293945,26.780000686645508,39.61000061035156,0,1.0,20.0,59.61000061035156,0,0.0
train,27,84,52.380001068115234,26.0,45.439998626708984,0,1.0,5.0,50.439998626708984,1,0.26380001068115233
train,27,85,52.380001068115234,26.0,45.439998626708984,1,1.0,-35.0,10.439998626708984,0,0.0
train,27,86,58.849998474121094,26.350000381469727,51.599998474121094,0,1.0,-40.0,11.599998474121094,1,0.32499998092651367
train,27,87,58.849998474121094,26.350000381469727,51.599998474121094,1,1.0,-20.0,31.599998474121094,0,0.0
train,27,88,57.650001525878906,31.3700008392334,57.9900016784668,0,1.0,30.0,87.9900016784668,0,0.0
train,27,89,57.650001525878906,31.3700008392334,57.9900016784668,1,1.0,50.0,107.9900016784668,1,-0.2628000068664551
train,27,90,56.2400016784668,27.170000076293945,56.040000915527344,1,1.0,5.0,61.040000915527344,1,-0.2907000160217285
train,27,91,56.2400016784668,27.170000076293945,56.040000915527344,0,1.0,-15.0,41.040000915527344,1,0.2907000160217285
train,27,92,49.150001525878906,26.59000015258789,54.25,1,1.0,-30.0,24.25,0,0.0
train,27,93,49.150001525878906,26.59000015258789,54.25,0,1.0,5.0,59.25,0,0.0
train,27,94,48.63999938964844,27.350000381469727,48.849998474121094,1,1.0,50.0,98.8499984741211,1,-0.21289999008178712
train,27,95,48.63999938964844,27.350000381469727,48.849998474121094,0,1.0,45.0,93.8499984741211,0,0.0
train,28,0,117.0,141.47999572753906,117.5999984741211,1,1.0,10.0,127.5999984741211,1,0.24479995727539064
train,28,1,105.2699966430664,155.02999877929688,106.5,1,1.0,40.0,146.5,1,0.4976000213623047
train,28,2,105.2699966430664,155.02999877929688,106.5,0,1.0,25.0,131.5,0,0.0
train,28,3,101.0,80.83000183105469,100.7300033569336,1,1.0,50.0,150.7300033569336,1,-0.20169998168945313
train,28,4,101.0,80.83000183105469,100.7300033569336,0,1.0,-15.0,85.7300033569336,1,0.20169998168945313
train,28,5,96.41999816894531,82.3499984741211,98.0999984741211,0,1.0,40.0,138.0999984741211,0,0.0
train,28,6,96.41999816894531,82.3499984741211,98.0999984741211,1,1.0,20.0,118.0999984741211,1,-0.1406999969482422
train,28,7,95.0,91.41999816894531,98.0,1,1.0,-30.0,68.0,0,0.0
train,28,8,95.0,91.41999816894531,98.0,0,1.0,-35.0,63.0,1,0.035800018310546876
train,28,9,95.0,88.83000183105469,98.0,1,1.0,50.0,148.0,1,-0.06169998168945313
train,28,10,95.0,88.83000183105469,98.0,0,1.0,35.0,133.0,0,0.0
train,28,11,94.83000183105469,75.01000213623047,100.0,0,1.0,-35.0,65.0,1,0.1981999969482422
train,28,12,94.83000183105469,75.01000213623047,100.0,1,1.0,30.0,130.0,1,-0.1981999969482422
train,28,13,102.0,100.06999969482422,109.63999938964844,0,1.0,-20.0,89.63999938964844,1,0.019300003051757813
train,28,14,102.0,100.06999969482422,109.63999938964844,1,1.0,5.0,114.63999938964844,1,-0.019300003051757813
train,28,15,135.0,144.11000061035156,130.72999572753906,0,1.0,25.0,155.72999572753906,0,0.0
train,28,16,135.0,144.11000061035156,130.72999572753906,1,1.0,-50.0,80.72999572753906,0,0.0
train,28,17,213.0,245.50999450683594,190.9499969482422,0,1.0,35.0,225.9499969482422,0,0.0
train,28,18,190.0,239.00999450683594,170.0,1,1.0,-50.0,120.0,0,0.0
train,28,19,190.0,239.00999450683594,170.0,0,1.0,-20.0,150.0,1,-0.4900999450683594
train,28,20,220.0,94.98999786376953,170.5800018310547,0,1.0,5.0,175.5800018310547,1,1.2501000213623048
train,28,21,220.0,94.98999786376953,170.5800018310547,1,1.0,40.0,210.5800018310547,0,0.0
train,28,22,220.00999450683594,91.95999908447266,178.5800018310547,0,1.0,40.0,218.5800018310547,1,1.2804999542236328
train,28,23,220.07000732421875,116.54000091552734,192.67999267578125,0,1.0,15.0,207.67999267578125,1,1.035300064086914
train,28,24,220.0,93.0,210.0,0,1.0,5.0,215.0,1,1.27
train,28,25,220.0,93.0,210.0,1,1.0,50.0,260.0,1,-1.27
train,28,26,173.05999755859375,116.51000213623047,201.0,0,1.0,35.0,236.0,0,0.0
train,28,27,173.05999755859375,116.51000213623047,201.0,1,1.0,-25.0,176.0,1,-0.5654999542236329
train,28,28,150.94000244140625,163.44000244140625,192.67999267578125,0,1.0,30.0,222.67999267578125,0,0.0
train,28,29,150.94000244140625,163.44000244140625,192.67999267578125,1,1.0,-25.0,167.67999267578125,1,0.125
train,28,30,170.0,225.07000732421875,210.0,0,1.0,10.0,220.0,0,0.0
train,28,31,170.0,225.07000732421875,210.0,1,1.0,40.0,250.0,1,0.5507000732421875
train,28,32,175.4600067138672,225.07000732421875,207.0,1,1.0,-35.0,172.0,0,0.0
train,28,33,175.4600067138672,225.07000732421875,207.0,0,1.0,25.0,232.0,0,0.0
train,28,34,173.05999755859375,225.07000732421875,186.2100067138672,0,1.0,50.0,236.2100067138672,0,0.0
train,28,35,173.05999755859375,225.07000732421875,186.2100067138672,1,1.0,0.0,186.2100067138672,1,0.52010009765625
train,28,36,150.92999267578125,175.55999755859375,163.67999267578125,0,1.0,40.0,203.67999267578125,0,0.0
train,28,37,150.92999267578125,175.55999755859375,163.67999267578125,1,1.0,-15.0,148.67999267578125,0,0.0
train,28,38,135.0,225.07000732421875,146.6199951171875,0,1.0,-10.0,136.6199951171875,0,0.0
train,28,39,135.0,225.07000732421875,146.6199951171875,1,1.0,10.0,156.6199951171875,1,0.9007000732421875
train,28,40,122.94999694824219,225.07000732421875,135.16000366210938,0,1.0,10.0,145.16000366210938,0,0.0
train,28,41,122.94999694824219,225.07000732421875,135.16000366210938,1,1.0,35.0,170.16000366210938,1,1.0212001037597656
train,28,42,115.0,202.1699981689453,130.72999572753906,0,1.0,0.0,130.72999572753906,0,0.0
train,28,43,115.0,202.1699981689453,130.72999572753906,1,1.0,15.0,145.72999572753906,1,0.8716999816894532
train,28,44,112.4800033569336,79.23999786376953,117.0,0,1.0,-15.0,102.0,1,0.33240005493164065
train,28,45,112.4800033569336,79.23999786376953,117.0,1,1.0,-40.0,77.0,0,0.0
train,28,46,101.47000122070312,103.04000091552734,105.2699966430664,1,1.0,-20.0,85.2699966430664,0,0.0
train,28,47,101.47000122070312,103.04000091552734,105.2699966430664,0,1.0,-20.0,85.2699966430664,1,-0.015699996948242187
train,28,48,95.69999694824219,76.12999725341797,101.0,0,1.0,25.0,126.0,0,0.0
