split,episode,steps,ep_return,clear_rate_buy,clear_rate_sell,loss,eps,beta
val,175,96,-1500.2442370361005,nan,nan,nan,nan,nan
train,176,96,-101.08902015756568,34.285714285714285,40.98360655737705,363.83160400390625,0.8774880000000564,0.5934399999998355
val,176,96,4106.901907019045,nan,nan,nan,nan,nan
train,177,96,2175.078714361411,44.44444444444444,57.47126436781609,296.8932189941406,0.8765760000000569,0.5948799999998343
val,177,96,4333.808474815032,nan,nan,nan,nan,nan
train,178,96,-172.11248246313625,72.72727272727273,44.70588235294118,273.4833679199219,0.8756640000000573,0.5963199999998331
val,178,96,-3035.790858363249,nan,nan,nan,nan,nan
train,179,96,7614.2949768635535,0.0,49.473684210526315,211.25547790527344,0.8747520000000577,0.5977599999998319
val,179,96,-4026.6635061770053,nan,nan,nan,nan,nan
train,180,96,-393.3268775401997,50.0,38.88888888888889,247.20848083496094,0.8738400000000581,0.5991999999998306
val,180,96,8951.659919423697,nan,nan,nan,nan,nan
train,181,96,-26811.55526060578,16.666666666666664,48.80952380952381,389.502685546875,0.8729280000000585,0.6006399999998294
val,181,96,9373.809866868443,nan,nan,nan,nan,nan
train,182,96,-2656.8461713653187,45.83333333333333,55.55555555555556,505.35418701171875,0.872016000000059,0.6020799999998282
val,182,96,2444.3922344842094,nan,nan,nan,nan,nan
train,183,96,5120.575853458287,59.25925925925925,44.927536231884055,320.24786376953125,0.8711040000000594,0.603519999999827
val,183,96,-4447.414105972042,nan,nan,nan,nan,nan
train,184,96,3693.431214267415,0.0,47.91666666666667,285.67181396484375,0.8701920000000598,0.6049599999998257
val,184,96,8510.849605292367,nan,nan,nan,nan,nan
train,185,96,544.610922770695,60.0,45.09803921568628,234.19049072265625,0.8692800000000602,0.6063999999998245
val,185,96,-4487.959694422559,nan,nan,nan,nan,nan
train,186,96,1823.450604792441,0.0,51.06382978723404,447.02142333984375,0.8683680000000606,0.6078399999998233
val,186,96,14941.700314284508,nan,nan,nan,nan,nan
train,187,96,-423.96170017349283,0.0,55.78947368421052,263.0374450683594,0.8674560000000611,0.6092799999998221
val,187,96,-3853.952268255369,nan,nan,nan,nan,nan
train,188,96,743.8862750276918,45.45454545454545,42.35294117647059,732.1119995117188,0.8665440000000615,0.6107199999998209
val,188,96,1646.375491517237,nan,nan,nan,nan,nan
train,189,96,-9893.182020208058,100.0,54.347826086956516,265.0571594238281,0.8656320000000619,0.6121599999998196
val,189,96,-1097.4743892423164,nan,nan,nan,nan,nan
train,190,96,1823.2244625722592,62.5,53.75,425.3144836425781,0.8647200000000623,0.6135999999998184
val,190,96,-142.76064166388835,nan,nan,nan,nan,nan
train,191,96,14171.89039229755,63.41463414634146,72.72727272727273,241.0066375732422,0.8638080000000627,0.6150399999998172
val,191,96,2269.6167301803125,nan,nan,nan,nan,nan
train,192,96,-200.3913176814603,54.83870967741935,53.84615384615385,542.3892822265625,0.8628960000000632,0.616479999999816
val,192,96,13725.991008042292,nan,nan,nan,nan,nan
train,193,96,2973.322281847153,50.0,35.869565217391305,155.31393432617188,0.8619840000000636,0.6179199999998147
val,193,96,1349.9027034848266,nan,nan,nan,nan,nan
train,194,96,-549.3602388556468,57.89473684210527,60.0,285.86383056640625,0.861072000000064,0.6193599999998135
val,194,96,3508.3152061308897,nan,nan,nan,nan,nan
train,195,96,13419.532001290103,33.33333333333333,47.12643678160919,342.7154541015625,0.8601600000000644,0.6207999999998123
val,195,96,-148.29846430088855,nan,nan,nan,nan,nan
train,196,96,1608.745592936682,54.54545454545454,59.45945945945946,475.94561767578125,0.8592480000000648,0.622239999999811
val,196,96,9118.382007456783,nan,nan,nan,nan,nan
train,197,96,13370.122299175457,100.0,69.23076923076923,245.56198120117188,0.8583360000000653,0.6236799999998098
val,197,96,5044.761707493311,nan,nan,nan,nan,nan
train,198,96,1220.4255069735898,0.0,44.79166666666667,360.23046875,0.8574240000000657,0.6251199999998086
val,198,96,7368.224441765382,nan,nan,nan,nan,nan
train,199,96,2783.3863381853475,60.0,40.65934065934066,381.663818359375,0.8565120000000661,0.6265599999998074
val,199,96,-1402.3219036638077,nan,nan,nan,nan,nan
train,200,96,850.4856450421906,49.122807017543856,33.33333333333333,160.16033935546875,0.8556000000000665,0.6279999999998062
val,200,96,306.6581219053556,nan,nan,nan,nan,nan
train,201,96,-483.4723801128488,45.45454545454545,31.57894736842105,169.79193115234375,0.854688000000067,0.6294399999998049
val,201,96,-1897.2586893224893,nan,nan,nan,nan,nan
train,202,96,424.62174947776475,50.98039215686274,17.77777777777778,477.2017822265625,0.8537760000000674,0.6308799999998037
val,202,96,7107.110517013415,nan,nan,nan,nan,nan
train,203,96,665.4744663982628,40.0,41.30434782608695,299.80810546875,0.8528640000000678,0.6323199999998025
val,203,96,13619.598767127227,nan,nan,nan,nan,nan
train,204,96,24896.412442208843,55.55555555555556,30.76923076923077,109.44002532958984,0.8519520000000682,0.6337599999998013
val,204,96,-6090.329621229227,nan,nan,nan,nan,nan
train,205,96,4544.770271669737,30.0,67.44186046511628,401.2580261230469,0.8510400000000686,0.6351999999998
val,205,96,6315.072568795869,nan,nan,nan,nan,nan
train,206,96,564.9792934926356,80.0,38.46153846153847,377.41412353515625,0.850128000000069,0.6366399999997988
val,206,96,-2554.1882353788924,nan,nan,nan,nan,nan
train,207,96,-7962.449110044232,0.0,59.13978494623656,239.92123413085938,0.8492160000000695,0.6380799999997976
val,207,96,-7477.930485608523,nan,nan,nan,nan,nan
train,208,96,2556.738265924387,35.0,39.473684210526315,415.276123046875,0.8483040000000699,0.6395199999997964
val,208,96,-1215.3295143639423,nan,nan,nan,nan,nan
train,209,96,110.90443284289698,34.883720930232556,50.943396226415096,481.0906982421875,0.8473920000000703,0.6409599999997951
val,209,96,8979.974577678113,nan,nan,nan,nan,nan
train,210,96,53.25048376678551,44.44444444444444,43.58974358974359,196.6399383544922,0.8464800000000707,0.6423999999997939
val,210,96,7502.2316678894995,nan,nan,nan,nan,nan
train,211,96,-143.34243053113912,50.0,51.470588235294116,556.2847900390625,0.8455680000000712,0.6438399999997927
val,211,96,-1896.0306752904444,nan,nan,nan,nan,nan
train,212,96,1814.4404089809598,37.5,39.77272727272727,155.67083740234375,0.8446560000000716,0.6452799999997915
val,212,96,8021.29754925548,nan,nan,nan,nan,nan
train,213,96,1366.5703834231763,0.0,41.48936170212766,195.44342041015625,0.843744000000072,0.6467199999997902
val,213,96,-2570.1757862618206,nan,nan,nan,nan,nan
train,214,96,3009.0400770942415,75.0,33.69565217391305,240.1874237060547,0.8428320000000724,0.648159999999789
val,214,96,2415.978566732202,nan,nan,nan,nan,nan
train,215,96,33714.146439234784,42.42424242424242,42.857142857142854,106.96737670898438,0.8419200000000728,0.6495999999997878
val,215,96,3481.9587059439687,nan,nan,nan,nan,nan
train,216,96,1958.5947350625838,71.7948717948718,38.59649122807017,259.6898193359375,0.8410080000000733,0.6510399999997866
val,216,96,4111.518063616638,nan,nan,nan,nan,nan
train,217,96,-1464.0108487521534,49.23076923076923,48.38709677419355,409.690673828125,0.8400960000000737,0.6524799999997853
val,217,96,10931.542105185668,nan,nan,nan,nan,nan
train,218,96,3914.092273064034,68.96551724137932,70.1492537313433,463.2058410644531,0.8391840000000741,0.6539199999997841
val,218,96,6937.963000262791,nan,nan,nan,nan,nan
train,219,96,5404.298338999557,0.0,45.83333333333333,274.9759826660156,0.8382720000000745,0.6553599999997829
val,219,96,-3701.3258518228686,nan,nan,nan,nan,nan
train,220,96,64.96137924960166,37.142857142857146,40.98360655737705,309.69183349609375,0.8373600000000749,0.6567999999997817
val,220,96,3845.9791552647594,nan,nan,nan,nan,nan
train,221,96,2434.8633275546517,75.0,39.130434782608695,344.9886474609375,0.8364480000000754,0.6582399999997804
val,221,96,2426.6323264895314,nan,nan,nan,nan,nan
train,222,96,-719.7581245219092,39.130434782608695,46.0,235.66769409179688,0.8355360000000758,0.6596799999997792
val,222,96,6484.745795875832,nan,nan,nan,nan,nan
train,223,96,-1639.4880318782923,47.368421052631575,58.44155844155844,152.92404174804688,0.8346240000000762,0.661119999999778
val,223,96,17140.398212064752,nan,nan,nan,nan,nan
train,224,96,-26880.36134982871,15.384615384615385,55.42168674698795,239.23623657226562,0.8337120000000766,0.6625599999997768
val,224,96,10181.0791962166,nan,nan,nan,nan,nan
train,225,96,3867.3769800736613,64.1025641025641,63.1578947368421,110.60765075683594,0.832800000000077,0.6639999999997755
val,225,96,2431.172234722628,nan,nan,nan,nan,nan
train,226,96,2676.6798195389756,46.666666666666664,39.50617283950617,187.68284606933594,0.8318880000000775,0.6654399999997743
val,226,96,5526.084582905304,nan,nan,nan,nan,nan
train,227,96,546.0255883588561,54.23728813559322,40.54054054054054,163.321533203125,0.8309760000000779,0.6668799999997731
val,227,96,1530.9194617619037,nan,nan,nan,nan,nan
train,228,96,-401.62390339480675,63.41463414634146,58.18181818181818,240.32469177246094,0.8300640000000783,0.6683199999997719
val,228,96,18448.50500559684,nan,nan,nan,nan,nan
train,229,96,-3305.4483872191227,57.14285714285714,67.07317073170732,258.27178955078125,0.8291520000000787,0.6697599999997706
val,229,96,-3055.900105221305,nan,nan,nan,nan,nan
train,230,96,2494.314368181264,25.0,39.130434782608695,156.92941284179688,0.8282400000000791,0.6711999999997694
val,230,96,23484.17730610881,nan,nan,nan,nan,nan
train,231,96,-121.57904640953592,56.81818181818182,50.0,408.2016906738281,0.8273280000000796,0.6726399999997682
val,231,96,3403.810484696752,nan,nan,nan,nan,nan
train,232,96,-597.4194428927534,66.66666666666666,45.0,547.7111206054688,0.82641600000008,0.674079999999767
val,232,96,536.3451753975588,nan,nan,nan,nan,nan
train,233,96,-16159.62949258315,70.0,42.10526315789473,273.7120056152344,0.8255040000000804,0.6755199999997658
val,233,96,10834.87653463853,nan,nan,nan,nan,nan
train,234,96,755.2213196462208,79.06976744186046,50.943396226415096,411.6968078613281,0.8245920000000808,0.6769599999997645
val,234,96,2674.63910599216,nan,nan,nan,nan,nan
train,235,96,271.7143824154552,55.172413793103445,38.80597014925373,228.81307983398438,0.8236800000000812,0.6783999999997633
val,235,96,5817.419118734688,nan,nan,nan,nan,nan
train,236,96,138.08483306489512,51.21951219512195,40.0,495.2098388671875,0.8227680000000817,0.6798399999997621
val,236,96,5742.088749212908,nan,nan,nan,nan,nan
train,237,96,2042.8220351277155,63.63636363636363,47.05882352941176,414.2548828125,0.8218560000000821,0.6812799999997609
val,237,96,23475.024642590215,nan,nan,nan,nan,nan
train,238,96,-312.31885949409997,30.76923076923077,57.14285714285714,381.115478515625,0.8209440000000825,0.6827199999997596
val,238,96,-2902.1009894478493,nan,nan,nan,nan,nan
train,239,96,278.4735523739323,31.428571428571427,44.26229508196721,359.7435607910156,0.8200320000000829,0.6841599999997584
val,239,96,20550.127145896084,nan,nan,nan,nan,nan
train,240,96,2061.2254471577085,30.76923076923077,54.21686746987952,207.68080139160156,0.8191200000000833,0.6855999999997572
val,240,96,6696.5085337747505,nan,nan,nan,nan,nan
train,241,96,986.046877703056,45.3125,71.875,356.4859924316406,0.8182080000000838,0.687039999999756
val,241,96,10384.205665897178,nan,nan,nan,nan,nan
train,242,96,137.98944257449676,47.61904761904761,41.333333333333336,225.443359375,0.8172960000000842,0.6884799999997547
val,242,96,13217.598272651654,nan,nan,nan,nan,nan
train,243,96,-618.9761733812916,100.0,52.74725274725275,406.1286926269531,0.8163840000000846,0.6899199999997535
val,243,96,976.9544130193287,nan,nan,nan,nan,nan
train,244,96,-8317.592774166253,0.0,58.333333333333336,482.6187744140625,0.815472000000085,0.6913599999997523
val,244,96,-809.8911319664337,nan,nan,nan,nan,nan
train,245,96,-7852.548013418649,60.0,36.04651162790697,180.4081268310547,0.8145600000000854,0.6927999999997511
val,245,96,-3107.356599824246,nan,nan,nan,nan,nan
train,246,96,-884.5218812445934,40.0,53.48837209302325,311.787841796875,0.8136480000000859,0.6942399999997498
val,246,96,6835.44241643159,nan,nan,nan,nan,nan
train,247,96,-1559.2044884672398,54.285714285714285,50.0,306.38861083984375,0.8127360000000863,0.6956799999997486
val,247,96,-7601.500015448988,nan,nan,nan,nan,nan
train,248,96,-1801.6780012462827,63.63636363636363,49.411764705882355,462.1568298339844,0.8118240000000867,0.6971199999997474
val,248,96,-2234.656991403575,nan,nan,nan,nan,nan
train,249,96,-224.22749388624928,56.25,56.25,225.42147827148438,0.8109120000000871,0.6985599999997462
val,249,96,22257.84255953546,nan,nan,nan,nan,nan
train,250,96,2072.0151388632275,66.66666666666666,49.382716049382715,170.1190185546875,0.8100000000000875,0.6999999999997449
val,250,96,12218.806136820574,nan,nan,nan,nan,nan
train,251,96,92.23499340874962,35.294117647058826,51.89873417721519,270.1793518066406,0.809088000000088,0.7014399999997437
val,251,96,638.8178440467304,nan,nan,nan,nan,nan
train,252,96,50.036989227275726,50.0,41.66666666666667,383.03271484375,0.8081760000000884,0.7028799999997425
val,252,96,-12317.638708266766,nan,nan,nan,nan,nan
train,253,96,-28.327325614931397,0.0,59.375,212.1808319091797,0.8072640000000888,0.7043199999997413
val,253,96,5834.897044258131,nan,nan,nan,nan,nan
train,254,96,-1189.355078219129,34.93975903614458,38.46153846153847,468.4937744140625,0.8063520000000892,0.70575999999974
val,254,96,7951.14700901529,nan,nan,nan,nan,nan
train,255,96,-5.805313355106749,32.142857142857146,47.05882352941176,259.33367919921875,0.8054400000000896,0.7071999999997388
val,255,96,14635.028713810016,nan,nan,nan,nan,nan
train,256,96,-3478.003810549195,57.14285714285714,41.333333333333336,558.3160400390625,0.8045280000000901,0.7086399999997376
val,256,96,1960.0020840097222,nan,nan,nan,nan,nan
train,257,96,-3038.9515854727365,69.56521739130434,38.35616438356164,117.96311950683594,0.8036160000000905,0.7100799999997364
val,257,96,-3780.6969336630646,nan,nan,nan,nan,nan
train,258,96,-10043.98067861848,33.33333333333333,44.086021505376344,159.4773406982422,0.8027040000000909,0.7115199999997351
val,258,96,-1039.009765971109,nan,nan,nan,nan,nan
train,259,96,441.6509517973036,70.0,56.57894736842105,507.381103515625,0.8017920000000913,0.7129599999997339
val,259,96,9712.387169243617,nan,nan,nan,nan,nan
train,260,96,5051.386154177064,60.0,63.95348837209303,368.3280029296875,0.8008800000000917,0.7143999999997327
val,260,96,-1677.2181826424965,nan,nan,nan,nan,nan
train,261,96,2958.306121933334,59.523809523809526,51.85185185185185,276.40478515625,0.7999680000000922,0.7158399999997315
val,261,96,-2561.91723527971,nan,nan,nan,nan,nan
train,262,96,-865.1448993679626,63.63636363636363,37.64705882352941,251.9029998779297,0.7990560000000926,0.7172799999997302
val,262,96,8434.105478977352,nan,nan,nan,nan,nan
train,263,96,-2201.971309346665,55.55555555555556,57.14285714285714,253.4351806640625,0.798144000000093,0.718719999999729
val,263,96,-4234.856070346582,nan,nan,nan,nan,nan
train,264,96,-14336.055047365237,50.0,53.75,289.57000732421875,0.7972320000000934,0.7201599999997278
val,264,96,7892.64654199795,nan,nan,nan,nan,nan
train,265,96,-4794.3794959451125,85.71428571428571,51.470588235294116,152.22708129882812,0.7963200000000938,0.7215999999997266
val,265,96,23075.85719293756,nan,nan,nan,nan,nan
train,266,96,58.61919052311921,62.5,55.00000000000001,196.17584228515625,0.7954080000000943,0.7230399999997253
val,266,96,-428.2963127834905,nan,nan,nan,nan,nan
train,267,96,-377.6106053676869,45.45454545454545,53.65853658536586,469.914794921875,0.7944960000000947,0.7244799999997241
val,267,96,-3467.808053983734,nan,nan,nan,nan,nan
train,268,96,1456.8969062639037,56.97674418604651,50.0,446.3482666015625,0.7935840000000951,0.7259199999997229
val,268,96,-5239.407543081283,nan,nan,nan,nan,nan
train,269,96,346.96937264317427,50.0,48.68421052631579,371.02685546875,0.7926720000000955,0.7273599999997217
val,269,96,13151.912419665068,nan,nan,nan,nan,nan
train,270,96,-2793.4553137439325,51.61290322580645,58.82352941176471,465.7398681640625,0.7917600000000959,0.7287999999997204
val,270,96,-1796.2302818900523,nan,nan,nan,nan,nan
train,271,96,-586.5387118811036,57.89473684210527,57.14285714285714,214.19454956054688,0.7908480000000964,0.7302399999997192
val,271,96,10287.68564392986,nan,nan,nan,nan,nan
train,272,96,-697.6609614699803,50.847457627118644,59.45945945945946,337.68316650390625,0.7899360000000968,0.731679999999718
val,272,96,7831.804056535794,nan,nan,nan,nan,nan
train,273,96,-9586.285955769026,100.0,65.85365853658537,310.0488586425781,0.7890240000000972,0.7331199999997168
val,273,96,25214.3888062411,nan,nan,nan,nan,nan
train,274,96,-3574.935848023794,57.14285714285714,51.21951219512195,143.1519317626953,0.7881120000000976,0.7345599999997156
val,274,96,1146.408203847493,nan,nan,nan,nan,nan
train,275,96,-2293.2978082358454,56.09756097560976,47.27272727272727,61.334136962890625,0.787200000000098,0.7359999999997143
val,275,96,1794.6000440902208,nan,nan,nan,nan,nan
train,276,96,-3962.130229768066,60.0,83.87096774193549,166.60494995117188,0.7862880000000985,0.7374399999997131
val,276,96,24173.25925658136,nan,nan,nan,nan,nan
train,277,96,14442.618057443853,68.08510638297872,73.46938775510205,346.60614013671875,0.7853760000000989,0.7388799999997119
val,277,96,2804.300264366744,nan,nan,nan,nan,nan
train,278,96,1195.625589837371,44.827586206896555,36.84210526315789,385.52142333984375,0.7844640000000993,0.7403199999997107
val,278,96,13351.388949974244,nan,nan,nan,nan,nan
train,279,96,1241.3072198633995,57.57575757575758,41.269841269841265,510.6867370605469,0.7835520000000997,0.7417599999997094
val,279,96,32521.572559851167,nan,nan,nan,nan,nan
train,280,96,864.314878232848,66.66666666666666,48.80952380952381,201.75344848632812,0.7826400000001001,0.7431999999997082
val,280,96,3713.6942226487213,nan,nan,nan,nan,nan
train,281,96,1626.8741713473441,51.724137931034484,52.63157894736842,330.22039794921875,0.7817280000001006,0.744639999999707
val,281,96,-1329.4381122479845,nan,nan,nan,nan,nan
train,282,96,1377.487620300441,54.41176470588235,35.714285714285715,215.6151123046875,0.780816000000101,0.7460799999997058
val,282,96,6125.961695839693,nan,nan,nan,nan,nan
train,283,96,160.1752864026777,54.54545454545454,61.1764705882353,532.416015625,0.7799040000001014,0.7475199999997045
val,283,96,-2805.4998464436517,nan,nan,nan,nan,nan
train,284,96,38.19235644488214,48.275862068965516,47.76119402985074,275.7787780761719,0.7789920000001018,0.7489599999997033
val,284,96,3345.0236068282234,nan,nan,nan,nan,nan
train,285,96,1425.7830281392087,67.85714285714286,51.470588235294116,167.01516723632812,0.7780800000001022,0.7503999999997021
val,285,96,15213.92417588839,nan,nan,nan,nan,nan
train,286,96,10227.156460279974,100.0,43.529411764705884,226.952880859375,0.7771680000001027,0.7518399999997009
val,286,96,-3090.365016091341,nan,nan,nan,nan,nan
train,287,96,744.9809000775676,50.0,33.82352941176471,511.11383056640625,0.7762560000001031,0.7532799999996996
val,287,96,1659.663473786473,nan,nan,nan,nan,nan
train,288,96,-6836.884621293322,78.57142857142857,46.34146341463415,102.78874206542969,0.7753440000001035,0.7547199999996984
val,288,96,-2376.50496902613,nan,nan,nan,nan,nan
train,289,96,-430.394260226559,0.0,55.78947368421052,749.9207763671875,0.7744320000001039,0.7561599999996972
val,289,96,1271.7701418433658,nan,nan,nan,nan,nan
train,290,96,1691.1330368777938,50.0,61.53846153846154,209.19091796875,0.7735200000001043,0.757599999999696
val,290,96,4556.098132417438,nan,nan,nan,nan,nan
train,291,96,4716.903617659981,54.54545454545454,62.35294117647059,259.18402099609375,0.7726080000001048,0.7590399999996947
val,291,96,6979.169418059042,nan,nan,nan,nan,nan
train,292,96,7793.397754281996,0.0,41.11111111111111,137.52871704101562,0.7716960000001052,0.7604799999996935
val,292,96,114.01769818858531,nan,nan,nan,nan,nan
train,293,96,1228.572370931349,59.375,40.625,174.49801635742188,0.7707840000001056,0.7619199999996923
val,293,96,2636.4470789920097,nan,nan,nan,nan,nan
train,294,96,-47.77904924619265,45.45454545454545,58.82352941176471,317.08306884765625,0.769872000000106,0.7633599999996911
val,294,96,6895.343344321936,nan,nan,nan,nan,nan
train,295,96,-2767.8286039769714,80.0,39.56043956043956,276.1502685546875,0.7689600000001064,0.7647999999996898
val,295,96,3993.2534999396407,nan,nan,nan,nan,nan
train,296,96,-10708.57526219016,0.0,51.041666666666664,257.43170166015625,0.7680480000001069,0.7662399999996886
val,296,96,341.50865365406963,nan,nan,nan,nan,nan
train,297,96,668.9965697028856,83.33333333333334,58.333333333333336,182.67965698242188,0.7671360000001073,0.7676799999996874
val,297,96,-3908.4382910786208,nan,nan,nan,nan,nan
train,298,96,-2549.71822906972,33.33333333333333,47.77777777777778,207.95928955078125,0.7662240000001077,0.7691199999996862
val,298,96,6282.480004757448,nan,nan,nan,nan,nan
train,299,96,240.4712167083642,60.71428571428571,52.94117647058824,340.9151611328125,0.7653120000001081,0.7705599999996849
val,299,96,-5471.445975172995,nan,nan,nan,nan,nan
train,300,96,1224.0413639650503,58.333333333333336,58.333333333333336,264.45989990234375,0.7644000000001085,0.7719999999996837
val,300,96,2067.6449309213504,nan,nan,nan,nan,nan
train,301,96,326.2877195638034,57.35294117647059,46.42857142857143,309.0332336425781,0.763488000000109,0.7734399999996825
val,301,96,-2794.8243342059322,nan,nan,nan,nan,nan
train,302,96,329.61706489533424,64.28571428571429,39.705882352941174,325.07867431640625,0.7625760000001094,0.7748799999996813
val,302,96,9996.891064917216,nan,nan,nan,nan,nan
train,303,96,291.1175798684639,53.84615384615385,49.39759036144578,195.73782348632812,0.7616640000001098,0.77631999999968
val,303,96,-1191.5470662229827,nan,nan,nan,nan,nan
train,304,96,555.9015318555156,43.75,42.5,188.52757263183594,0.7607520000001102,0.7777599999996788
val,304,96,5088.3393161485465,nan,nan,nan,nan,nan
train,305,96,723.9077373975513,72.72727272727273,60.0,425.0804443359375,0.7598400000001106,0.7791999999996776
val,305,96,-2186.568888339149,nan,nan,nan,nan,nan
train,306,96,-319.25224351381286,66.66666666666666,62.121212121212125,173.23147583007812,0.7589280000001111,0.7806399999996764
val,306,96,-4573.598956386189,nan,nan,nan,nan,nan
train,307,96,-1971.2307966004962,45.94594594594595,62.71186440677966,359.19110107421875,0.7580160000001115,0.7820799999996751
val,307,96,11540.98521683232,nan,nan,nan,nan,nan
train,308,96,385.05321510239787,52.38095238095239,50.66666666666667,193.50119018554688,0.7571040000001119,0.7835199999996739
val,308,96,3363.1109018143748,nan,nan,nan,nan,nan
train,309,96,3236.6015329294064,50.0,43.61702127659575,230.56427001953125,0.7561920000001123,0.7849599999996727
val,309,96,-5066.2387759506555,nan,nan,nan,nan,nan
train,310,96,-5604.869664799806,58.333333333333336,56.94444444444444,36.63067626953125,0.7552800000001128,0.7863999999996715
val,310,96,453.0718893270912,nan,nan,nan,nan,nan
train,311,96,2379.0033857341546,53.65853658536586,50.90909090909091,157.4747314453125,0.7543680000001132,0.7878399999996702
val,311,96,-603.2962427726724,nan,nan,nan,nan,nan
train,312,96,-1971.6327628813415,29.629629629629626,33.33333333333333,66.50334167480469,0.7534560000001136,0.789279999999669
val,312,96,11325.346785925516,nan,nan,nan,nan,nan
train,313,96,12247.053179539198,0.0,33.33333333333333,561.5379638671875,0.752544000000114,0.7907199999996678
val,313,96,30447.127095199663,nan,nan,nan,nan,nan
train,314,96,-151.4723177624478,73.33333333333333,63.63636363636363,119.96199798583984,0.7516320000001144,0.7921599999996666
val,314,96,794.4456001744907,nan,nan,nan,nan,nan
train,315,96,-747.3107655052202,59.25925925925925,43.47826086956522,271.57916259765625,0.7507200000001149,0.7935999999996654
val,315,96,-1125.0432425025965,nan,nan,nan,nan,nan
train,316,96,-2519.805036116305,50.0,35.36585365853659,362.9619140625,0.7498080000001153,0.7950399999996641
val,316,96,-7675.098851807939,nan,nan,nan,nan,nan
train,317,96,-3264.2136072693274,0.0,46.875,237.6074676513672,0.7488960000001157,0.7964799999996629
val,317,96,1235.5477082341345,nan,nan,nan,nan,nan
train,318,96,-1129.373918954989,0.0,47.91666666666667,309.87066650390625,0.7479840000001161,0.7979199999996617
val,318,96,-1323.274972079319,nan,nan,nan,nan,nan
train,319,96,7.559900565574384,60.0,53.48837209302325,617.8086547851562,0.7470720000001165,0.7993599999996605
val,319,96,4662.150809457847,nan,nan,nan,nan,nan
train,320,96,-948.7288693419614,42.64705882352941,71.42857142857143,296.0502624511719,0.746160000000117,0.8007999999996592
val,320,96,-2220.3350430844976,nan,nan,nan,nan,nan
train,321,96,1490.2684738143644,0.0,62.5,245.6930694580078,0.7452480000001174,0.802239999999658
val,321,96,10512.454287404713,nan,nan,nan,nan,nan
train,322,96,-666.9534905890038,44.44444444444444,65.51724137931035,129.54000854492188,0.7443360000001178,0.8036799999996568
val,322,96,-4331.058242870049,nan,nan,nan,nan,nan
train,323,96,-343.3785950327647,100.0,50.54945054945055,286.46484375,0.7434240000001182,0.8051199999996556
val,323,96,-338.7890929846533,nan,nan,nan,nan,nan
train,324,96,-1657.412998309971,44.0,50.70422535211267,316.3796081542969,0.7425120000001186,0.8065599999996543
val,324,96,-841.6237712966879,nan,nan,nan,nan,nan
train,325,96,-134.02226847959022,50.0,71.42857142857143,314.89398193359375,0.741600000000119,0.8079999999996531
val,325,96,879.6985722674995,nan,nan,nan,nan,nan
train,326,96,-1080.969295212901,43.103448275862064,44.73684210526316,75.091796875,0.7406880000001195,0.8094399999996519
val,326,96,27004.559257720506,nan,nan,nan,nan,nan
train,327,96,-4032.8545903422887,81.25,67.1875,325.5680236816406,0.7397760000001199,0.8108799999996507
val,327,96,26030.05030218352,nan,nan,nan,nan,nan
train,328,96,-3066.569754713128,70.83333333333334,54.166666666666664,419.07025146484375,0.7388640000001203,0.8123199999996494
val,328,96,-4916.696316370112,nan,nan,nan,nan,nan
train,329,96,-4128.180403098878,53.84615384615385,43.373493975903614,67.76832580566406,0.7379520000001207,0.8137599999996482
val,329,96,10949.860980404883,nan,nan,nan,nan,nan
train,330,96,152.90861968200738,65.07936507936508,36.36363636363637,137.20382690429688,0.7370400000001212,0.815199999999647
val,330,96,11271.041373744802,nan,nan,nan,nan,nan
train,331,96,1685.9091333382748,58.82352941176471,49.36708860759494,197.51519775390625,0.7361280000001216,0.8166399999996458
val,331,96,10023.996550668457,nan,nan,nan,nan,nan
train,332,96,-7623.139496331701,100.0,37.07865168539326,74.1280517578125,0.735216000000122,0.8180799999996445
val,332,96,1251.2902752235118,nan,nan,nan,nan,nan
train,333,96,1271.196090730288,59.375,43.75,388.17852783203125,0.7343040000001224,0.8195199999996433
val,333,96,-1297.2355253847052,nan,nan,nan,nan,nan
train,334,96,1.1379466348645337,40.0,61.904761904761905,212.18678283691406,0.7333920000001228,0.8209599999996421
val,334,96,353.0112972684722,nan,nan,nan,nan,nan
train,335,96,-2969.027609315947,50.0,52.12765957446809,73.76045227050781,0.7324800000001233,0.8223999999996409
val,335,96,897.7216893726134,nan,nan,nan,nan,nan
train,336,96,1084.2590989293585,54.666666666666664,52.38095238095239,99.8974609375,0.7315680000001237,0.8238399999996396
val,336,96,1196.1700876113118,nan,nan,nan,nan,nan
train,337,96,1372.9478260830538,0.0,46.875,396.77484130859375,0.7306560000001241,0.8252799999996384
val,337,96,28500.256793548862,nan,nan,nan,nan,nan
train,338,96,949.2038633729267,13.636363636363635,48.64864864864865,192.89794921875,0.7297440000001245,0.8267199999996372
val,338,96,-952.1730787796773,nan,nan,nan,nan,nan
train,339,96,-229.777053105011,53.65853658536586,64.28571428571429,181.49740600585938,0.7288320000001249,0.828159999999636
val,339,96,6088.455498125573,nan,nan,nan,nan,nan
train,340,96,873.1795423684246,29.78723404255319,44.89795918367347,61.111053466796875,0.7279200000001254,0.8295999999996347
val,340,96,-831.0249668251192,nan,nan,nan,nan,nan
train,341,96,987.5513776773066,40.625,71.875,73.44332122802734,0.7270080000001258,0.8310399999996335
val,341,96,32547.016087984703,nan,nan,nan,nan,nan
